ticker,earnings_date,session,friday_amc,reaction_date,prev_close,open_t,gap,eps_estimate,reported_eps,surprise_pct
BG,2019-07-31 06:00:00-04:00,bmo,False,2019-07-31,46.063899993896484,47.57593452630844,0.0328247181114126,0.33,1.52,357.58
BG,2019-05-08 06:00:00-04:00,bmo,False,2019-05-08,40.466148376464844,41.49439930473143,0.02541015069436702,0.04,0.36,730.45
BG,2019-02-21 06:00:00-05:00,bmo,False,2019-02-21,42.668399810791016,41.65632944518924,-0.02371943569690222,0.22,0.08,-63.69
BG,2018-10-31 06:00:00-04:00,bmo,False,2018-10-31,54.08951187133789,54.359890187514594,0.004998719840915727,2.39,2.52,5.35
BG,2018-08-01 06:00:00-04:00,bmo,False,2018-08-01,54.54151153564453,53.68942030459452,-0.015622801918372639,1.04,0.1,-90.39
BG,2018-05-02 06:00:00-04:00,bmo,False,2018-05-02,56.15403366088867,58.23903730022749,0.03713007781293228,-0.12,-0.06,51.86
BG,2018-02-14 06:00:00-05:00,bmo,False,2018-02-14,61.94087600708008,59.35448885461267,-0.04175574062226333,1.29,0.67,-47.91
BG,2017-11-01 06:00:00-04:00,bmo,False,2017-11-01,53.20631408691406,54.52137185602903,0.02471619753563045,0.71,0.75,5.08
BG,2017-08-02 06:00:00-04:00,bmo,False,2017-08-02,60.01738357543945,61.93952863549938,0.032026472091104506,0.1,0.17,64.74
BG,2017-05-03 06:00:00-04:00,bmo,False,2017-05-03,57.739070892333984,52.28232229513478,-0.0945070385246482,0.71,0.35,-50.75
BG,2017-02-15 06:00:00-05:00,bmo,False,2017-02-15,52.19062042236328,54.75085725863094,0.04905549724353562,1.57,1.7,8.5
BG,2016-11-02 06:00:00-04:00,bmo,False,2016-11-02,47.239994049072266,48.31192593821266,0.022691194415200098,0.73,0.73,0.04
BG,2016-07-28 06:00:00-04:00,bmo,False,2016-07-28,45.91995620727539,47.24738344450535,0.028907415138598267,0.38,0.79,106.62
BG,2016-04-28 06:00:00-04:00,bmo,False,2016-04-28,45.05974578857422,46.11058267933838,0.023320968025314956,0.76,1.41,84.56
BG,2016-02-11 06:00:00-05:00,bmo,False,2016-02-11,43.20055389404297,41.5517945892733,-0.03816523530724963,1.56,1.49,-4.49
BG,2015-10-29 06:00:00-04:00,bmo,False,2015-10-29,58.179771423339844,57.5032683042236,-0.011627806410474303,1.59,1.24,-21.88
BG,2015-07-30 06:00:00-04:00,bmo,False,2015-07-30,62.63861846923828,59.411942347185686,-0.05151256845866117,1.36,0.51,-62.53
BG,2015-04-30 06:00:00-04:00,bmo,False,2015-04-30,63.440269470214844,63.41838681373545,-0.00034493322084114665,1.12,1.58,40.99
BG,2015-02-12 06:00:00-05:00,bmo,False,2015-02-12,66.43623352050781,62.41972046207189,-0.06045666416649109,2.52,1.2,-52.36
BHF,2024-11-07 16:00:00-05:00,amc,False,2024-11-08,51.09000015258789,52.900001525878906,0.03542770342308039,3.02,2.47,-18.31
BHF,2024-08-07 16:00:00-04:00,amc,False,2024-08-08,44.369998931884766,41.630001068115234,-0.061753390347741,4.37,5.57,27.33
BHF,2024-05-07 16:00:00-04:00,amc,False,2024-05-08,51.06999969482422,49.2400016784668,-0.03583313153109116,3.87,4.25,9.79
BHF,2024-02-12 16:00:00-05:00,amc,False,2024-02-13,53.459999084472656,46.20000076293945,-0.13580244006479705,3.69,2.92,-20.84
BHF,2023-11-07 16:00:00-05:00,amc,False,2023-11-08,48.029998779296875,50.0,0.04101605810475859,3.92,4.18,6.56
BHF,2023-08-08 16:00:00-04:00,amc,False,2023-08-09,54.599998474121094,54.599998474121094,0.0,3.38,4.13,22.27
BHF,2023-05-08 16:00:00-04:00,amc,False,2023-05-09,43.40999984741211,41.83000183105469,-0.036397097947735046,3.21,2.86,-10.97
BHF,2023-02-09 16:00:00-05:00,amc,False,2023-02-10,57.84000015258789,57.16999816894531,-0.011583713379582361,2.31,3.46,49.58
BHF,2022-11-07 16:00:00-05:00,amc,False,2022-11-08,56.439998626708984,54.5,-0.03437276176316069,1.32,1.35,2.31
BHF,2022-08-05 16:00:00-04:00,amc,True,2022-08-08,45.130001068115234,45.61000061035156,0.010635930221048726,2.52,0.32,-87.28
BHF,2022-05-09 16:00:00-04:00,amc,False,2022-05-10,51.11000061035156,50.5,-0.011935053865525019,3.46,3.79,9.5
BHF,2022-02-10 16:00:00-05:00,amc,False,2022-02-11,60.130001068115234,60.38999938964844,0.004323936752282395,3.52,4.02,14.06
BHF,2021-11-04 16:00:00-04:00,amc,False,2021-11-05,52.619998931884766,56.06999969482422,0.06556444000322749,3.53,5.41,53.27
BHF,2021-08-05 16:00:00-04:00,amc,False,2021-08-06,44.0099983215332,44.5,0.011133871782654646,3.37,5.05,49.71
BHF,2021-05-10 16:00:00-04:00,amc,False,2021-05-11,48.91999816894531,47.25,-0.03413733097818136,2.5,4.36,74.51
BHF,2021-02-10 16:00:00-05:00,amc,False,2021-02-11,41.91999816894531,40.7599983215332,-0.027671753293907513,2.74,2.1,-23.49
BHF,2020-11-05 16:00:00-05:00,amc,False,2020-11-06,33.209999084472656,31.860000610351562,-0.040650361678338194,2.44,-7.43,-404.96
BHF,2020-08-06 16:00:00-04:00,amc,False,2020-08-07,28.68000030517578,26.520000457763672,-0.07531380140962905,1.26,0.11,-91.28
BHF,2020-05-11 16:00:00-04:00,amc,False,2020-05-12,28.09000015258789,32.5,0.1569953657335891,1.74,2.01,15.58
BHF,2020-02-10 16:00:00-05:00,amc,False,2020-02-11,42.11000061035156,44.5,0.05675609962021523,2.33,2.61,12.17
BHF,2019-11-04 16:00:00-05:00,amc,False,2019-11-05,40.06999969482422,40.75,0.016970309716863207,2.19,-1.52,-169.4
BHF,2019-08-05 16:00:00-04:00,amc,False,2019-08-06,33.84000015258789,36.79999923706055,0.08747042172357355,2.27,2.19,-3.54
BHF,2019-05-06 16:00:00-04:00,amc,False,2019-05-07,42.83000183105469,39.0099983215332,-0.08918989834718428,2.07,1.98,-4.36
BHF,2019-02-11 16:00:00-05:00,amc,False,2019-02-12,35.70000076293945,38.189998626708984,0.0697478378307046,1.63,1.56,-4.54
BHF,2018-11-05 16:00:00-05:00,amc,False,2018-11-06,42.61000061035156,43.400001525878906,0.018540269988529947,2.06,2.23,8.22
BHF,2018-08-06 16:00:00-04:00,amc,False,2018-08-07,44.18000030517578,43.779998779296875,-0.009053905004886231,1.99,1.27,-36.25
BHF,2018-05-07 16:00:00-04:00,amc,False,2018-05-08,50.29999923706055,50.099998474121094,-0.0039761583692449545,1.98,2.36,19.14
BHF,2018-02-12 16:00:00-05:00,amc,False,2018-02-13,58.22999954223633,53.0099983215332,-0.08964453480575539,2.11,1.64,-22.44
BHF,2017-11-01 16:00:00-04:00,amc,False,2017-11-02,62.04999923706055,57.4900016784668,-0.07348908323386738,2.14,-5.64,-363.27
BHF,2017-08-10 06:00:00-04:00,bmo,False,2017-08-10,56.720001220703125,56.54999923706055,-0.002997214033566107,2.19,2.71,23.65
BIIB,2024-10-30 06:00:00-04:00,bmo,False,2024-10-30,183.47000122070312,184.6300048828125,0.006322579464715662,3.79,4.08,7.79
BIIB,2024-08-01 06:00:00-04:00,bmo,False,2024-08-01,213.1999969482422,215.8000030517578,0.012195150753903712,4.03,5.28,31.03
BIIB,2024-04-24 07:00:00-04:00,bmo,False,2024-04-24,193.17999267578125,198.97000122070312,0.02997209216504832,3.46,3.67,6.0
BIIB,2024-02-13 07:00:00-05:00,bmo,False,2024-02-13,244.74000549316406,235.63999938964844,-0.03718234003132684,3.18,2.95,-7.21
BIIB,2023-11-08 07:00:00-05:00,bmo,False,2023-11-08,245.61000061035156,245.69000244140625,0.0003257270911440066,3.98,4.36,9.42
BIIB,2023-07-25 07:00:00-04:00,bmo,False,2023-07-25,277.0,279.8599853515625,0.01032485686484657,3.76,4.02,6.9
BIIB,2023-04-25 07:00:00-04:00,bmo,False,2023-04-25,293.0299987792969,291.04998779296875,-0.006757024859490313,3.28,3.4,3.53
BIIB,2023-02-15 07:00:00-05:00,bmo,False,2023-02-15,289.0799865722656,288.0,-0.003735943761003478,3.48,4.05,16.24
BIIB,2022-10-25 07:00:00-04:00,bmo,False,2022-10-25,274.6199951171875,278.6000061035156,0.014492793886438425,4.13,4.77,15.5
BIIB,2022-07-20 07:00:00-04:00,bmo,False,2022-07-20,220.25999450683594,217.0,-0.014800665523192688,4.07,5.25,29.01
BIIB,2022-05-03 07:00:00-04:00,bmo,False,2022-05-03,207.32000732421875,209.1199951171875,0.008682171181644941,4.36,3.62,-17.04
BIIB,2022-02-03 07:00:00-05:00,bmo,False,2022-02-03,224.9600067138672,215.0,-0.04427456621894395,3.37,3.39,0.59
BIIB,2021-10-20 07:00:00-04:00,bmo,False,2021-10-20,268.1300048828125,270.1099853515625,0.0073844047017988905,4.1,4.77,16.46
BIIB,2021-07-22 07:00:00-04:00,bmo,False,2021-07-22,322.9599914550781,320.0400085449219,-0.009041314674924378,4.6,5.68,23.52
BIIB,2021-04-22 07:00:00-04:00,bmo,False,2021-04-22,269.8500061035156,260.0,-0.03650178202974404,4.94,5.34,8.1
BIIB,2021-02-03 07:00:00-05:00,bmo,False,2021-02-03,277.7200012207031,269.989990234375,-0.02783382886486851,4.8,4.58,-4.54
BIIB,2020-10-21 07:00:00-04:00,bmo,False,2020-10-21,267.1199951171875,264.989990234375,-0.007973962719930611,8.05,8.84,9.81
BIIB,2020-07-22 07:00:00-04:00,bmo,False,2020-07-22,280.19000244140625,285.3599853515625,0.018451703719290998,8.0,10.26,28.2
BIIB,2020-04-22 07:00:00-04:00,bmo,False,2020-04-22,329.010009765625,302.75,-0.07981523049809851,7.69,9.14,18.93
BIIB,2020-01-30 06:00:00-05:00,bmo,False,2020-01-30,282.5199890136719,288.1199951171875,0.019821627924686867,8.08,8.34,3.26
BIIB,2019-10-22 07:00:00-04:00,bmo,False,2019-10-22,223.50999450683594,310.0,0.3869625860982195,8.27,9.17,10.84
BIIB,2019-07-23 06:00:00-04:00,bmo,False,2019-07-23,232.47999572753906,239.0,0.028045442155385382,7.53,9.15,21.44
BIIB,2019-04-24 06:00:00-04:00,bmo,False,2019-04-24,230.2100067138672,232.02000427246094,0.007862375682232761,6.96,6.98,0.3
BIIB,2019-01-29 06:00:00-05:00,bmo,False,2019-01-29,330.010009765625,327.1400146484375,-0.00869669110711456,6.72,6.99,4.04
BIIB,2018-10-23 06:00:00-04:00,bmo,False,2018-10-23,315.5400085449219,315.0,-0.0017113790020228026,6.76,7.4,9.45
BIIB,2018-07-24 06:00:00-04:00,bmo,False,2018-07-24,358.1300048828125,380.0,0.061067195764129875,5.14,5.8,12.74
BIIB,2018-04-24 06:00:00-04:00,bmo,False,2018-04-24,259.29998779296875,253.7100067138672,-0.021557968925030323,5.94,6.05,1.89
BIIB,2018-01-25 06:00:00-05:00,bmo,False,2018-01-25,346.5,358.0,0.03318903318903319,5.45,5.26,-3.53
BIIB,2017-10-24 06:00:00-04:00,bmo,False,2017-10-24,328.54998779296875,319.0,-0.029067076998300006,5.72,6.31,10.29
BIIB,2017-07-25 06:00:00-04:00,bmo,False,2017-07-25,284.70001220703125,290.010009765625,0.018651202426828026,4.37,5.04,15.27
BIIB,2017-04-25 06:00:00-04:00,bmo,False,2017-04-25,276.8599853515625,290.0,0.04746086593825409,4.97,5.2,4.53
BIIB,2017-01-26 06:00:00-05:00,bmo,False,2017-01-26,273.239990234375,278.0,0.01742061900068889,4.96,5.04,1.57
BIIB,2016-10-26 06:00:00-04:00,bmo,False,2016-10-26,286.0,294.9800109863281,0.0313986398123361,4.97,5.19,4.44
BIIB,2016-07-21 07:00:00-04:00,bmo,False,2016-07-21,262.4100036621094,279.760009765625,0.0661179294286976,4.69,5.21,11.2
BIIB,2016-04-21 07:00:00-04:00,bmo,False,2016-04-21,265.8900146484375,268.8399963378906,0.011094744168387146,4.47,4.79,7.18
BIIB,2016-01-27 07:00:00-05:00,bmo,False,2016-01-27,259.8699951171875,275.04998779296875,0.058413795209161734,4.08,4.5,10.33
BIIB,2015-10-21 07:00:00-04:00,bmo,False,2015-10-21,265.80999755859375,285.0,0.07219443443686165,3.81,4.48,17.63
BIIB,2015-07-24 06:00:00-04:00,bmo,False,2015-07-24,385.04998779296875,327.0,-0.15075961468197915,4.09,4.22,3.13
BIIB,2015-04-24 07:00:00-04:00,bmo,False,2015-04-24,430.2799987792969,410.0,-0.04713209732460531,3.9,3.82,-2.01
BIIB,2015-01-29 16:00:00-05:00,amc,False,2015-01-30,353.25,372.75,0.055201698513800426,3.77,4.09,8.44
BIO,2024-10-30 16:00:00-04:00,amc,False,2024-10-31,330.5799865722656,348.4700012207031,0.05411705298295999,1.18,2.01,70.83
BIO,2024-08-01 16:00:00-04:00,amc,False,2024-08-02,341.25,336.5400085449219,-0.0138021727621337,2.02,3.11,54.29
BIO,2024-05-07 16:00:00-04:00,amc,False,2024-05-08,279.9100036621094,272.5199890136719,-0.026401395276169852,2.14,2.29,7.12
BIO,2024-02-15 16:00:00-05:00,amc,False,2024-02-16,328.7300109863281,350.0,0.06470352052693021,2.87,3.1,8.16
BIO,2023-10-26 16:00:00-04:00,amc,False,2023-10-27,291.5299987792969,274.3999938964844,-0.05875897833684276,2.81,2.33,-17.17
BIO,2023-08-03 16:00:00-04:00,amc,False,2023-08-04,401.79998779296875,408.7900085449219,0.01739676695947238,2.68,3.0,11.98
BIO,2023-05-04 16:00:00-04:00,amc,False,2023-05-05,462.6099853515625,400.0,-0.13534075643434668,3.48,3.34,-3.94
BIO,2023-02-16 16:00:00-05:00,amc,False,2023-02-17,455.9100036621094,455.0,-0.001996016000525863,3.44,3.31,-3.76
BIO,2022-10-27 16:00:00-04:00,amc,False,2022-10-28,385.0199890136719,365.70001220703125,-0.05017915266200525,2.77,2.6,-6.0
BIO,2022-07-28 16:00:00-04:00,amc,False,2022-07-29,559.8599853515625,560.989990234375,0.002018370507588458,2.77,3.38,21.93
BIO,2022-04-28 16:00:00-04:00,amc,False,2022-04-29,513.1099853515625,535.989990234375,0.04459083926643141,3.23,4.94,53.15
BIO,2022-02-10 16:00:00-05:00,amc,False,2022-02-11,625.1699829101562,635.0,0.015723750913447857,2.87,3.21,11.81
BIO,2021-10-28 16:00:00-04:00,amc,False,2021-10-29,788.8200073242188,780.6099853515625,-0.010407978875314946,2.48,3.71,49.6
BIO,2021-07-29 16:00:00-04:00,amc,False,2021-07-30,707.1300048828125,713.1099853515625,0.008456691736254381,2.7,3.54,31.02
BIO,2021-04-29 16:00:00-04:00,amc,False,2021-04-30,640.72998046875,640.030029296875,-0.0010924276890601006,2.94,5.21,77.21
BIO,2021-02-11 16:00:00-05:00,amc,False,2021-02-12,643.8099975585938,650.0,0.00961464168757785,3.32,4.01,20.9
BIO,2020-10-29 16:00:00-04:00,amc,False,2020-10-30,568.030029296875,567.5399780273438,-0.000862720708864372,1.82,3.0,64.86
BIO,2020-07-30 16:00:00-04:00,amc,False,2020-07-31,535.5999755859375,524.9299926757812,-0.019921552271326123,1.15,1.61,40.27
BIO,2020-05-06 17:00:00-04:00,amc,False,2020-05-07,449.989990234375,464.4599914550781,0.03215627354992163,1.57,1.91,22.04
BIO,2020-02-13 16:00:00-05:00,amc,False,2020-02-14,379.3399963378906,380.70001220703125,0.0035852161181791496,2.45,2.32,-5.11
BIO,2019-10-31 16:00:00-04:00,amc,False,2019-11-01,331.6199951171875,329.0,-0.00790059452314282,1.41,1.61,14.59
BIO,2019-08-01 16:00:00-04:00,amc,False,2019-08-02,310.3699951171875,338.6700134277344,0.09118155348702936,1.34,1.57,17.1
BIO,2019-05-08 16:00:00-04:00,amc,False,2019-05-09,296.510009765625,306.0,0.032005631924117234,1.09,1.65,50.99
BIO,2019-02-28 16:00:00-05:00,amc,False,2019-03-01,270.8999938964844,302.0,0.11480253526841895,1.73,2.13,22.89
BIO,2018-11-01 16:00:00-04:00,amc,False,2018-11-02,275.3399963378906,262.0,-0.04844917743632168,1.14,0.91,-20.03
BIO,2018-08-07 16:00:00-04:00,amc,False,2018-08-08,308.9700012207031,345.1499938964844,0.11709872328329117,1.28,1.64,28.11
BIO,2018-05-08 16:00:00-04:00,amc,False,2018-05-09,253.69000244140625,262.0,0.032756503916677115,1.22,1.0,-17.81
BIO,2018-02-27 16:00:00-05:00,amc,False,2018-02-28,254.0,274.80999755859375,0.08192912424643209,1.25,2.32,86.1
BIO,2017-11-02 16:00:00-04:00,amc,False,2017-11-03,216.94000244140625,241.11000061035156,0.11141328430414042,0.6,0.91,52.94
BIO,2017-08-03 16:00:00-04:00,amc,False,2017-08-04,242.27999877929688,220.0,-0.09195971145596987,0.68,0.17,-75.12
BIO,2017-05-04 16:00:00-04:00,amc,False,2017-05-05,220.77000427246094,223.0,0.010100990552987158,0.27,0.41,54.72
BIO,2017-02-23 16:00:00-05:00,amc,False,2017-02-24,192.0,189.10000610351562,-0.015104134877522787,1.09,0.78,-28.27
BIO,2016-11-02 17:00:00-04:00,amc,False,2016-11-03,165.63999938964844,165.41000366210938,-0.0013885277009572118,0.51,0.62,21.63
BIO,2016-08-03 16:00:00-04:00,amc,False,2016-08-04,145.77000427246094,145.0,-0.005282323179614585,1.13,0.61,-46.02
BIO,2016-05-05 16:00:00-04:00,amc,False,2016-05-06,143.38999938964844,142.07000732421875,-0.009205607581061053,0.6,0.42,-30.0
BIO,2016-02-25 16:00:00-05:00,amc,False,2016-02-26,132.0500030517578,134.82000732421875,0.02097693455845826,1.4,1.68,20.0
BIO,2015-11-03 16:00:00-05:00,amc,False,2015-11-04,141.32000732421875,139.5,-0.012878624610054389,0.54,0.87,62.79
BIO,2015-08-06 16:00:00-04:00,amc,False,2015-08-07,144.7100067138672,146.16000366210938,0.010020018526495155,0.78,0.97,25.16
BIO,2015-05-05 16:00:00-04:00,amc,False,2015-05-06,134.69000244140625,140.0,0.03942384336137896,0.33,0.61,84.85
BIO,2015-02-26 16:00:00-05:00,amc,False,2015-02-27,119.0,121.91000366210938,0.024453812286633403,1.18,1.88,58.9
BK,2024-10-11 06:00:00-04:00,bmo,False,2024-10-11,71.78621673583984,72.52866383525196,0.01034247426834301,1.42,1.52,6.88
BK,2024-07-12 06:00:00-04:00,bmo,False,2024-07-12,58.82626724243164,60.41487542906818,0.02700508227200028,1.43,1.51,5.77
BK,2024-04-16 06:00:00-04:00,bmo,False,2024-04-16,52.338558197021484,52.60458044724348,0.005082720261811353,1.19,1.29,8.48
BK,2024-01-12 06:00:00-05:00,bmo,False,2024-01-12,49.71135711669922,51.85140581856451,0.04304949263085792,1.12,1.28,14.03
BK,2023-10-17 06:00:00-04:00,bmo,False,2023-10-17,39.04891586303711,38.26496006378905,-0.020076250055129915,1.14,1.27,11.61
BK,2023-07-18 06:00:00-04:00,bmo,False,2023-07-18,40.26140594482422,40.46483360891129,0.005052671642064811,1.22,1.38,13.47
BK,2023-04-18 06:00:00-04:00,bmo,False,2023-04-18,40.53733444213867,40.22570762314401,-0.007687402817258848,1.11,1.13,1.72
BK,2023-01-13 06:00:00-05:00,bmo,False,2023-01-13,43.805389404296875,43.35059388342348,-0.010382181897207054,1.24,1.3,4.71
BK,2022-10-17 06:00:00-04:00,bmo,False,2022-10-17,34.626243591308594,35.590827784937204,0.027857026739993452,1.08,1.21,11.65
BK,2022-07-15 06:00:00-04:00,bmo,False,2022-07-15,36.14603805541992,37.290121875774425,0.03165170740429055,1.11,1.15,3.53
BK,2022-04-18 03:00:00-04:00,bmo,False,2022-04-18,41.936485290527344,40.43780346148498,-0.035736944063380655,0.86,0.94,9.89
BK,2022-01-18 06:00:00-05:00,bmo,False,2022-01-18,56.07156753540039,54.38765855366815,-0.0300314233353493,1.01,1.04,2.69
BK,2021-10-19 06:00:00-04:00,bmo,False,2021-10-19,50.324764251708984,49.080024429642805,-0.02473414114451434,1.0,1.04,3.5
BK,2021-07-15 06:00:00-04:00,bmo,False,2021-07-15,42.90420150756836,42.04229045155262,-0.02008919932617089,1.0,1.13,12.66
BK,2021-04-16 06:00:00-04:00,bmo,False,2021-04-16,41.52918243408203,40.698769396190485,-0.01999589178548445,0.86,0.97,12.26
BK,2021-01-20 06:00:00-05:00,bmo,False,2021-01-20,39.33284378051758,37.53016147613582,-0.04583147647398609,0.91,0.96,5.23
BK,2020-10-16 06:00:00-04:00,bmo,False,2020-10-16,31.68927574157715,32.49789378435487,0.0255170881585279,0.94,0.98,3.81
BK,2020-07-15 06:00:00-04:00,bmo,False,2020-07-15,32.888916015625,31.19256564715509,-0.05157817812128567,0.92,1.01,9.58
BK,2020-04-16 06:00:00-04:00,bmo,False,2020-04-16,28.97279167175293,31.15642465158882,0.07536840096651191,0.91,1.05,15.38
BK,2020-01-16 06:00:00-05:00,bmo,False,2020-01-16,42.129600524902344,38.854980270046596,-0.07772730370230203,1.0,1.01,0.85
BK,2019-10-16 06:00:00-04:00,bmo,False,2019-10-16,36.621639251708984,37.14999915448314,0.014427532834961763,0.99,1.07,8.2
BK,2019-07-17 06:00:00-04:00,bmo,False,2019-07-17,35.35639190673828,35.56962665147772,0.0060310097620226745,0.96,1.01,5.76
BK,2019-04-17 06:00:00-04:00,bmo,False,2019-04-17,43.575721740722656,40.526061364401684,-0.06998530958285848,0.96,0.94,-2.22
BK,2019-01-16 06:00:00-05:00,bmo,False,2019-01-16,40.079566955566406,40.63114498302468,0.013762075525161616,0.92,0.99,7.34
BK,2018-10-18 06:00:00-04:00,bmo,False,2018-10-18,39.623146057128906,38.34134187538413,-0.03234988407777266,1.04,1.06,2.22
BK,2018-07-19 06:00:00-04:00,bmo,False,2018-07-19,44.62001419067383,43.58551352499027,-0.023184678096758286,1.02,1.03,0.98
BK,2018-04-19 06:00:00-04:00,bmo,False,2018-04-19,41.727638244628906,42.89339268863003,0.027937225614516465,0.96,1.1,14.49
BK,2018-01-18 06:00:00-05:00,bmo,False,2018-01-18,46.03097915649414,44.059035683757585,-0.042839485687072326,0.91,0.91,0.39
BK,2017-10-19 06:00:00-04:00,bmo,False,2017-10-19,43.10430145263672,42.74814036027723,-0.008262773791864778,0.92,0.94,1.7
BK,2017-07-20 06:00:00-04:00,bmo,False,2017-07-20,41.80554962158203,42.19949687398562,0.00942332431865021,0.85,0.88,4.02
BK,2017-04-20 06:00:00-04:00,bmo,False,2017-04-20,36.772064208984375,37.09381137495048,0.008749771678237478,0.8,0.83,4.18
BK,2017-01-19 06:00:00-05:00,bmo,False,2017-01-19,36.12440872192383,36.21818370937923,0.002595889891991298,0.77,0.77,-0.43
BK,2016-10-20 06:00:00-04:00,bmo,False,2016-10-20,31.454896926879883,32.334051234997226,0.027949680145543852,0.81,0.9,11.05
BK,2016-07-21 06:00:00-04:00,bmo,False,2016-07-21,30.97964859008789,30.54603687800187,-0.013996663352235568,0.75,0.76,1.15
BK,2016-04-21 06:00:00-04:00,bmo,False,2016-04-21,30.62644386291504,30.973422739550454,0.011329388360872182,0.68,0.74,9.49
BK,2016-01-21 06:00:00-05:00,bmo,False,2016-01-21,27.21799659729004,27.402159340522346,0.006766212295384102,0.64,0.68,6.29
BK,2015-10-20 06:00:00-04:00,bmo,False,2015-10-20,30.702903747558594,31.337285082267993,0.02066193282320547,0.71,0.74,4.65
BK,2015-07-21 06:00:00-04:00,bmo,False,2015-07-21,32.723079681396484,33.17990355466359,0.013960295843634039,0.66,0.77,16.68
BK,2015-04-22 06:00:00-04:00,bmo,False,2015-04-22,31.122119903564453,31.65295375320447,0.01705648109077625,0.6,0.67,12.15
BK,2015-01-23 06:00:00-05:00,bmo,False,2015-01-23,29.22579002380371,28.62196386303372,-0.020660730138627178,0.6,0.58,-2.66
BKNG,2024-10-30 16:00:00-04:00,amc,False,2024-10-31,176.54425048828125,187.2252552963539,0.06050043985307608,3.1,3.36,8.42
BKNG,2024-08-01 16:00:00-04:00,amc,False,2024-08-02,144.57958984375,130.66723628412467,-0.09622626246665027,1.55,1.68,8.28
BKNG,2024-05-02 16:00:00-04:00,amc,False,2024-05-03,136.71783447265625,145.65766424782043,0.06538890708477513,0.57,0.82,44.24
BKNG,2024-02-22 16:00:00-05:00,amc,False,2024-02-23,153.2173309326172,145.21912340421125,-0.05220171556129927,1.2,1.28,6.48
BKNG,2023-11-02 16:00:00-04:00,amc,False,2023-11-03,111.4625473022461,109.16074808891882,-0.020650875733941598,2.72,2.89,6.49
BKNG,2023-08-03 16:00:00-04:00,amc,False,2023-08-04,111.51318359375,123.88566475308045,0.11095083792427832,1.17,1.5,29.01
BKNG,2023-05-04 16:00:00-04:00,amc,False,2023-05-05,102.23296356201172,103.28334127745686,0.01027435456087514,0.43,0.46,8.0
BKNG,2023-02-23 16:00:00-05:00,amc,False,2023-02-24,95.2796630859375,95.4174834395616,0.0014464823778793812,0.88,0.99,11.83
BKNG,2022-11-02 16:00:00-04:00,amc,False,2022-11-03,69.82281494140625,72.60367316468182,0.039827357656794654,1.99,2.12,6.38
BKNG,2022-08-03 16:00:00-04:00,amc,False,2022-08-04,77.21670532226562,74.63885614606279,-0.0333846046065307,0.71,0.76,7.99
BKNG,2022-05-04 16:00:00-04:00,amc,False,2022-05-05,82.59031677246094,90.31284728003637,0.09350406693379389,0.05,0.16,193.84
BKNG,2022-02-23 16:00:00-05:00,amc,False,2022-02-24,96.98146057128906,84.87876197169274,-0.12479394028820467,0.54,0.63,17.08
BKNG,2021-11-03 16:00:00-04:00,amc,False,2021-11-04,95.62678527832031,99.69753251603768,0.042569111006602614,1.32,1.51,14.14
BKNG,2021-08-04 16:00:00-04:00,amc,False,2021-08-05,81.89569091796875,84.42249002114183,0.03085387124585172,-0.09,-0.1,-18.34
BKNG,2021-05-05 16:00:00-04:00,amc,False,2021-05-06,91.80183410644531,90.22292895143904,-0.017199058933566717,-0.24,-0.21,13.87
BKNG,2021-02-24 16:00:00-05:00,amc,False,2021-02-25,95.94757843017578,95.02207417017028,-0.00964593661609726,-0.17,-0.02,86.5
BKNG,2020-11-05 17:00:00-05:00,amc,False,2020-11-06,69.43527221679688,67.57914253985714,-0.026731798085911723,0.57,0.49,-13.83
BKNG,2020-08-06 16:00:00-04:00,amc,False,2020-08-07,68.78659057617188,71.20578747078004,0.03516960027157079,-0.46,-0.43,6.65
BKNG,2020-05-07 16:00:00-04:00,amc,False,2020-05-08,56.69723129272461,56.58256642124175,-0.0020224068948067387,0.21,0.15,-26.64
BKNG,2020-02-26 16:00:00-05:00,amc,False,2020-02-27,65.89696502685547,63.33600926991744,-0.03886303042779502,0.88,0.93,5.32
BKNG,2019-11-07 16:00:00-05:00,amc,False,2019-11-08,72.64020538330078,76.21617974652085,0.04922858277107994,1.78,1.81,2.09
BKNG,2019-08-07 16:00:00-04:00,amc,False,2019-08-08,71.52620697021484,74.60626230103269,0.04306191340609531,0.91,0.94,3.42
BKNG,2019-05-09 16:00:00-04:00,amc,False,2019-05-10,68.1677474975586,71.66128778058564,0.05124916711018161,0.45,0.45,-0.84
BKNG,2019-02-27 16:00:00-05:00,amc,False,2019-02-28,74.84185791015625,68.87336298615153,-0.07974808603989472,0.78,0.9,15.3
BKNG,2018-11-05 16:00:00-05:00,amc,False,2018-11-06,73.47225952148438,78.08292835514979,0.06275387287248443,1.53,1.51,-0.91
BKNG,2018-08-09 08:00:00-04:00,bmo,False,2018-08-09,80.29991149902344,75.03819328919413,-0.06552582825565507,0.69,0.83,19.04
BKNG,2018-05-09 16:00:00-04:00,amc,False,2018-05-10,85.74182891845703,80.49624113790594,-0.06117886505010054,0.43,0.48,12.53
BKNG,2018-02-27 16:00:00-05:00,amc,False,2018-02-28,74.80298614501953,80.53549455097401,0.07663475352228506,0.56,0.67,19.39
BKNG,2017-11-06 16:00:00-05:00,amc,False,2017-11-07,74.72406005859375,68.58670010074961,-0.08213365217349836,1.37,1.41,2.82
